"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition"
2032,"E_M_tom_hankes.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_tom_hankes.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2789,"E_M_michael_caine.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_michael_caine.jpg P_M_david_cameron.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2535,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","1","12345","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2919,"E_F_Judi_Dench.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Judi_Dench.jpg E_M_michael_caine.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2819,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","1","12345","P_M_david_cameron.jpg P_M_george_Wbush.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1831,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","1","12345","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
6215,"E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","1","12345","E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg",-1.78622559405316,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1958,"E_F_sandra_bullock.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3263,"P_M_bill_clinton.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","1","12345","P_M_bill_clinton.jpg P_M_Tony_Blair.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1815,"E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1471,"E_F_angelina_jolie.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","1","12345","E_F_angelina_jolie.jpg E_F_keira_knightley.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2271,"E_F_jennifer_aniston.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_jennifer_aniston.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2606,"P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","1","12345","P_F_hillary_clinton.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1318,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2567,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","1","12345","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1381,"P_M_boris_johnson.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","1","12345","P_M_boris_johnson.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1407,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1847,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","1","12345","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1480,"E_M_nicolas_cage.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_nicolas_cage.jpg P_M_donald_trump.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3831,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","1","12345","E_M_michael_caine.jpg E_M_tom_hankes.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2166,"P_F_nicola_sturgeon.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","1","12345","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2726,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_tom_hankes.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1511,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1983,"E_F_Judi_Dench.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_Judi_Dench.jpg P_M_david_cameron.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1892,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2511,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_michael_caine.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3383,"E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2853,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","1","12345","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1421,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3606,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","1","12345","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",-1.78622559405316,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2623,"E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","1","12345","E_M_tom_hankes.jpg P_F_hillary_clinton.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1607,"P_M_boris_johnson.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","1","12345","P_M_boris_johnson.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1335,"E_F_Kate_Winslet.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","1","12345","E_F_Kate_Winslet.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1551,"E_F_jennifer_aniston.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_jennifer_aniston.jpg E_M_Hugh_Grant.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3135,"E_F_Kate_Winslet.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2584,"E_F_Judi_Dench.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","1","12345","E_F_Judi_Dench.jpg P_F_tehresy_may.jpg",-2.92892883604003,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1943,"E_M_nicolas_cage.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1262,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","1","12345","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1423,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1184,"E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1396,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
4367,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","1","12345","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1375,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","1","12345","E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2569,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1531,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","1","12345","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3308,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","1","12345","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3247,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","1","12345","P_M_bill_clinton.jpg P_M_david_cameron.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
4962,"E_F_jennifer_aniston.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","1","12345","E_F_jennifer_aniston.jpg P_F_nicola_sturgeon.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3513,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1495,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","1","12345","P_M_bill_clinton.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1312,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3022,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2699,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
5895,"E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1766,"P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","6","1","12345","P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3032,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1319,"E_M_robert_de_niro.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2299,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","1","12345","E_F_keira_knightley.jpg E_M_robert_de_niro.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2143,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_sandra_bullock.jpg P_M_donald_trump.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2740,"E_M_Hugh_Grant.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2607,"E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
6108,"E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","1","12345","E_M_nicolas_cage.jpg P_M_david_cameron.jpg",-1.78622559405316,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2855,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","1","12345","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2008,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2112,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","1","12345","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-1.78622559405316,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2483,"E_M_Hugh_Grant.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1135,"E_F_Kate_Winslet.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_Kate_Winslet.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1825,"E_F_Kate_Winslet.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2414,"E_M_michael_caine.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","1","12345","E_M_michael_caine.jpg P_M_Tony_Blair.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
1975,"P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","1","12345","P_M_george_Wbush.jpg P_M_Tony_Blair.jpg",-1.78622559405316,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3711,"E_F_angelina_jolie.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","1","12345","E_F_angelina_jolie.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
13062,"E_F_sandra_bullock.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_sandra_bullock.jpg E_M_michael_caine.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3199,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","1","12345","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
4539,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","1","12345","P_F_hillary_clinton.jpg P_M_david_cameron.jpg",-0.643522352066289,"33","Female","right",1,1,FALSE,"international/./visual_perception"
3550,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","1","12345","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2284,"E_F_Judi_Dench.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","1","12345","E_F_Judi_Dench.jpg E_M_tom_hankes.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
2886,"E_F_Judi_Dench.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","1","12345","E_F_Judi_Dench.jpg P_F_hillary_clinton.jpg",0.499180889920579,"33","Female","right",1,1,FALSE,"international/./visual_perception"
